Exchange;Time;Side;Price;Size;Instrument
Deribit;1596795834;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795835;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795836;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795838;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795839;Sell;Market;-2550;BTC-PERPETUAL
Deribit;1596795840;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795841;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795843;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795844;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795844;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795847;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795847;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795849;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795850;Sell;Market;-3750;BTC-PERPETUAL
Deribit;1596795853;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795854;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795854;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795856;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795857;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795858;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795859;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795860;Sell;Market;150;BTC-PERPETUAL
Deribit;1596795862;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795864;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795865;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795866;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795867;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795868;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795869;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795870;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795871;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795872;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795873;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795875;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795876;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795877;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795878;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795879;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795880;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795881;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795882;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795883;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795884;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795885;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795886;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795887;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795888;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795889;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795890;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795891;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795892;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795893;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795901;Sell;Market;-4950;BTC-PERPETUAL
Deribit;1596795901;Buy;Market;-4950;BTC-PERPETUAL
Deribit;1596795901;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795903;Sell;Market;-4800;BTC-PERPETUAL
Deribit;1596795903;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795903;Buy;Market;-4800;BTC-PERPETUAL
Deribit;1596795904;Sell;Market;-4800;BTC-PERPETUAL
Deribit;1596795904;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795904;Buy;Market;-4800;BTC-PERPETUAL
Deribit;1596795905;Sell;Market;-4650;BTC-PERPETUAL
Deribit;1596795905;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795905;Buy;Market;-4650;BTC-PERPETUAL
Deribit;1596795906;Sell;Market;-4500;BTC-PERPETUAL
Deribit;1596795906;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795906;Buy;Market;-4500;BTC-PERPETUAL
Deribit;1596795907;Sell;Market;-4350;BTC-PERPETUAL
Deribit;1596795907;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795907;Buy;Market;-4350;BTC-PERPETUAL
Deribit;1596795908;Sell;Market;-4200;BTC-PERPETUAL
Deribit;1596795908;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795908;Buy;Market;-4200;BTC-PERPETUAL
Deribit;1596795911;Sell;Market;-3900;BTC-PERPETUAL
Deribit;1596795911;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795911;Buy;Market;-3900;BTC-PERPETUAL
Deribit;1596795912;Sell;Market;-3900;BTC-PERPETUAL
Deribit;1596795912;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795912;Buy;Market;-3900;BTC-PERPETUAL
Deribit;1596795913;Sell;Market;-3750;BTC-PERPETUAL
Deribit;1596795913;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795913;Buy;Market;-3750;BTC-PERPETUAL
Deribit;1596795914;Sell;Market;-3600;BTC-PERPETUAL
Deribit;1596795914;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795914;Buy;Market;-3600;BTC-PERPETUAL
Deribit;1596795916;Sell;Market;-3450;BTC-PERPETUAL
Deribit;1596795916;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795916;Buy;Market;-3450;BTC-PERPETUAL
Deribit;1596795917;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596795917;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795917;Buy;Market;-3300;BTC-PERPETUAL
Deribit;1596795918;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596795918;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795918;Buy;Market;-3300;BTC-PERPETUAL
Deribit;1596795919;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596795919;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795919;Buy;Market;-3300;BTC-PERPETUAL
Deribit;1596795921;Sell;Market;-2700;BTC-PERPETUAL
Deribit;1596795921;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795921;Buy;Market;-2700;BTC-PERPETUAL
Deribit;1596795922;Sell;Market;-2700;BTC-PERPETUAL
Deribit;1596795922;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795922;Buy;Market;-2700;BTC-PERPETUAL
Deribit;1596795923;Sell;Market;-2400;BTC-PERPETUAL
Deribit;1596795923;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795923;Buy;Market;-2400;BTC-PERPETUAL
Deribit;1596795924;Sell;Market;-2400;BTC-PERPETUAL
Deribit;1596795924;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795924;Buy;Market;-2400;BTC-PERPETUAL
Deribit;1596795933;Sell;Market;-2100;BTC-PERPETUAL
Deribit;1596795933;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795933;Buy;Market;-2100;BTC-PERPETUAL
Deribit;1596795934;Sell;Market;-1950;BTC-PERPETUAL
Deribit;1596795934;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795934;Buy;Market;-1950;BTC-PERPETUAL
Deribit;1596795935;Sell;Market;-1800;BTC-PERPETUAL
Deribit;1596795935;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795935;Buy;Market;-1800;BTC-PERPETUAL
Deribit;1596795936;Sell;Market;-1650;BTC-PERPETUAL
Deribit;1596795936;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795936;Buy;Market;-1650;BTC-PERPETUAL
Deribit;1596795937;Sell;Market;-1500;BTC-PERPETUAL
Deribit;1596795937;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795937;Buy;Market;-1500;BTC-PERPETUAL
Deribit;1596795938;Sell;Market;-1350;BTC-PERPETUAL
Deribit;1596795938;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795938;Buy;Market;-1350;BTC-PERPETUAL
Deribit;1596795939;Sell;Market;-1200;BTC-PERPETUAL
Deribit;1596795939;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795939;Buy;Market;-1200;BTC-PERPETUAL
Deribit;1596795940;Sell;Market;-1200;BTC-PERPETUAL
Deribit;1596795940;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795940;Buy;Market;-1200;BTC-PERPETUAL
Deribit;1596795943;Sell;Market;-900;BTC-PERPETUAL
Deribit;1596795943;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795943;Buy;Market;-900;BTC-PERPETUAL
Deribit;1596795944;Sell;Market;-750;BTC-PERPETUAL
Deribit;1596795944;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795944;Buy;Market;-750;BTC-PERPETUAL
Deribit;1596795950;Sell;Market;-600;BTC-PERPETUAL
Deribit;1596795950;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795950;Buy;Market;-600;BTC-PERPETUAL
Deribit;1596795951;Sell;Market;-600;BTC-PERPETUAL
Deribit;1596795951;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795951;Buy;Market;-600;BTC-PERPETUAL
Deribit;1596795952;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795952;Buy;Market;-600;BTC-PERPETUAL
Deribit;1596795952;Sell;Market;-600;BTC-PERPETUAL
Deribit;1596795978;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795978;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596795979;Buy;Market;150;BTC-PERPETUAL
Deribit;1596795980;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796008;Sell;Market;150;BTC-PERPETUAL
Deribit;1596796008;Sell;Market;300;BTC-PERPETUAL
Deribit;1596796011;Sell;Market;150;BTC-PERPETUAL
Deribit;1596796011;Sell;Market;300;BTC-PERPETUAL
Deribit;1596796012;Sell;Market;150;BTC-PERPETUAL
Deribit;1596796012;Sell;Market;300;BTC-PERPETUAL
Deribit;1596796013;Sell;Market;150;BTC-PERPETUAL
Deribit;1596796013;Sell;Market;300;BTC-PERPETUAL
Deribit;1596796014;Sell;Market;150;BTC-PERPETUAL
Deribit;1596796014;Sell;Market;300;BTC-PERPETUAL
Deribit;1596796015;Sell;Market;150;BTC-PERPETUAL
Deribit;1596796015;Sell;Market;300;BTC-PERPETUAL
Deribit;1596796027;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796027;Buy;Market;-2400;BTC-PERPETUAL
Deribit;1596796028;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796028;Buy;Market;-2400;BTC-PERPETUAL
Deribit;1596796029;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796029;Buy;Market;-2400;BTC-PERPETUAL
Deribit;1596796030;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796030;Buy;Market;-2100;BTC-PERPETUAL
Deribit;1596796031;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796031;Buy;Market;-1950;BTC-PERPETUAL
Deribit;1596796033;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796033;Buy;Market;-1650;BTC-PERPETUAL
Deribit;1596796034;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796034;Buy;Market;-1650;BTC-PERPETUAL
Deribit;1596796035;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796035;Buy;Market;-1500;BTC-PERPETUAL
Deribit;1596796036;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796036;Buy;Market;-1350;BTC-PERPETUAL
Deribit;1596796037;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796037;Buy;Market;-1200;BTC-PERPETUAL
Deribit;1596796038;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796038;Buy;Market;-1050;BTC-PERPETUAL
Deribit;1596796042;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796042;Buy;Market;-900;BTC-PERPETUAL
Deribit;1596796044;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796044;Buy;Market;-900;BTC-PERPETUAL
Deribit;1596796047;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796047;Buy;Market;-450;BTC-PERPETUAL
Deribit;1596796048;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796048;Buy;Market;-450;BTC-PERPETUAL
Deribit;1596796052;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796052;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596796054;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796054;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596796055;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796055;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596796056;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796056;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596796161;Sell;Market;150;BTC-PERPETUAL
Deribit;1596796161;Sell;Market;450;BTC-PERPETUAL
Deribit;1596796166;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796166;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596796168;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796168;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596796169;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796188;Sell;Market;150;BTC-PERPETUAL
Deribit;1596796190;Sell;Market;150;BTC-PERPETUAL
Deribit;1596796191;Sell;Market;150;BTC-PERPETUAL
Deribit;1596796305;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796305;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596796306;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796306;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596796321;Sell;Market;150;BTC-PERPETUAL
Deribit;1596796321;Sell;Market;150;BTC-PERPETUAL
Deribit;1596796322;Sell;Market;150;BTC-PERPETUAL
Deribit;1596796322;Sell;Market;150;BTC-PERPETUAL
Deribit;1596796326;Sell;Market;150;BTC-PERPETUAL
Deribit;1596796326;Sell;Market;150;BTC-PERPETUAL
Deribit;1596796378;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796378;Buy;Market;-750;BTC-PERPETUAL
Deribit;1596796379;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796379;Buy;Market;-600;BTC-PERPETUAL
Deribit;1596796380;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796380;Buy;Market;-600;BTC-PERPETUAL
Deribit;1596796381;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796381;Buy;Market;-300;BTC-PERPETUAL
Deribit;1596796384;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796384;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596796387;Buy;Market;150;BTC-PERPETUAL
Deribit;1596796388;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797855;Sell;Market;150;BTC-PERPETUAL
Deribit;1596797858;Sell;Market;150;BTC-PERPETUAL
Deribit;1596797859;Sell;Market;150;BTC-PERPETUAL
Deribit;1596797860;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797861;Sell;Market;150;BTC-PERPETUAL
Deribit;1596797862;Sell;Market;150;BTC-PERPETUAL
Deribit;1596797863;Sell;Market;150;BTC-PERPETUAL
Deribit;1596797864;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797865;Sell;Market;150;BTC-PERPETUAL
Deribit;1596797866;Sell;Market;150;BTC-PERPETUAL
Deribit;1596797868;Sell;Market;-3750;BTC-PERPETUAL
Deribit;1596797870;Sell;Market;-3750;BTC-PERPETUAL
Deribit;1596797872;Sell;Market;-3750;BTC-PERPETUAL
Deribit;1596797873;Sell;Market;-3750;BTC-PERPETUAL
Deribit;1596797873;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797873;Buy;Market;-3750;BTC-PERPETUAL
Deribit;1596797874;Sell;Market;-3750;BTC-PERPETUAL
Deribit;1596797876;Sell;Market;-3750;BTC-PERPETUAL
Deribit;1596797877;Sell;Market;-3750;BTC-PERPETUAL
Deribit;1596797877;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797877;Buy;Market;-3750;BTC-PERPETUAL
Deribit;1596797878;Sell;Market;-3750;BTC-PERPETUAL
Deribit;1596797879;Sell;Market;-3750;BTC-PERPETUAL
Deribit;1596797881;Sell;Market;-3450;BTC-PERPETUAL
Deribit;1596797882;Sell;Market;-3450;BTC-PERPETUAL
Deribit;1596797883;Sell;Market;-3450;BTC-PERPETUAL
Deribit;1596797884;Sell;Market;-3450;BTC-PERPETUAL
Deribit;1596797885;Sell;Market;-3450;BTC-PERPETUAL
Deribit;1596797887;Sell;Market;-3450;BTC-PERPETUAL
Deribit;1596797888;Sell;Market;-3450;BTC-PERPETUAL
Deribit;1596797891;Sell;Market;-3450;BTC-PERPETUAL
Deribit;1596797893;Sell;Market;-3450;BTC-PERPETUAL
Deribit;1596797895;Sell;Market;-3450;BTC-PERPETUAL
Deribit;1596797897;Sell;Market;-3450;BTC-PERPETUAL
Deribit;1596797898;Sell;Market;-3450;BTC-PERPETUAL
Deribit;1596797907;Sell;Market;-3450;BTC-PERPETUAL
Deribit;1596797908;Sell;Market;-3450;BTC-PERPETUAL
Deribit;1596797913;Sell;Market;-3450;BTC-PERPETUAL
Deribit;1596797941;Sell;Market;-3450;BTC-PERPETUAL
Deribit;1596797959;Sell;Market;-3450;BTC-PERPETUAL
Deribit;1596797959;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797959;Buy;Market;-3450;BTC-PERPETUAL
Deribit;1596797963;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596797963;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797963;Buy;Market;-3300;BTC-PERPETUAL
Deribit;1596797964;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596797964;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797964;Buy;Market;-3300;BTC-PERPETUAL
Deribit;1596797965;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596797965;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797965;Buy;Market;-3300;BTC-PERPETUAL
Deribit;1596797966;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596797966;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797966;Buy;Market;-3300;BTC-PERPETUAL
Deribit;1596797969;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596797969;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797969;Buy;Market;-3300;BTC-PERPETUAL
Deribit;1596797970;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596797970;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797970;Buy;Market;-3300;BTC-PERPETUAL
Deribit;1596797971;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596797971;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797971;Buy;Market;-3300;BTC-PERPETUAL
Deribit;1596797972;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596797972;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797972;Buy;Market;-3300;BTC-PERPETUAL
Deribit;1596797973;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596797973;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797973;Buy;Market;-3300;BTC-PERPETUAL
Deribit;1596797976;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596797976;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797976;Buy;Market;-3300;BTC-PERPETUAL
Deribit;1596797977;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596797977;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797977;Buy;Market;-3300;BTC-PERPETUAL
Deribit;1596797978;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596797978;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797978;Buy;Market;-3300;BTC-PERPETUAL
Deribit;1596797980;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596797980;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797980;Buy;Market;-3300;BTC-PERPETUAL
Deribit;1596797991;Sell;Market;1950;BTC-PERPETUAL
Deribit;1596797992;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797993;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797994;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797995;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797996;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797997;Buy;Market;150;BTC-PERPETUAL
Deribit;1596797998;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798000;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798001;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798002;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798003;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798004;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798004;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798006;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798007;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798008;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798009;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798010;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798011;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798078;Sell;Market;2850;BTC-PERPETUAL
Deribit;1596798079;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798147;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798147;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798154;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798154;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798155;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798155;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798156;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798156;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798173;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798173;Buy;Market;-1050;BTC-PERPETUAL
Deribit;1596798175;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798175;Buy;Market;-1050;BTC-PERPETUAL
Deribit;1596798176;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798176;Buy;Market;-1050;BTC-PERPETUAL
Deribit;1596798182;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798182;Buy;Market;-600;BTC-PERPETUAL
Deribit;1596798187;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798187;Buy;Market;-450;BTC-PERPETUAL
Deribit;1596798189;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798189;Buy;Market;-300;BTC-PERPETUAL
Deribit;1596798190;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798190;Buy;Market;-300;BTC-PERPETUAL
Deribit;1596798200;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798346;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798347;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798349;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798350;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798351;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798352;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798353;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798388;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798388;Sell;Market;900;BTC-PERPETUAL
Deribit;1596798390;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798390;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596798391;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798459;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798461;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798463;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798489;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798489;Buy;Market;-300;BTC-PERPETUAL
Deribit;1596798490;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798490;Buy;Market;-300;BTC-PERPETUAL
Deribit;1596798491;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798491;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596798492;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798492;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596798493;Buy;Market;150;BTC-PERPETUAL
Deribit;1596798493;Buy;Market;-150;BTC-PERPETUAL
Deribit;1596798581;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798583;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798584;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798585;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798588;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798590;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798592;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798594;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798597;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798598;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798599;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798600;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798601;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798602;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798603;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798604;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798605;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798606;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798607;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798608;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798609;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798610;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798611;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798612;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798613;Sell;Market;150;BTC-PERPETUAL
Deribit;1596798614;Sell;Market;-3150;BTC-PERPETUAL
Deribit;1596798616;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596798617;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596798618;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596798619;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596798620;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596798621;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596798622;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596798623;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596798624;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596798626;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596798628;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596798630;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596798631;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596798632;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596798633;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596798634;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596798635;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596798636;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596798637;Sell;Market;-3300;BTC-PERPETUAL
Deribit;1596798640;Sell;Market;-3300;BTC-PERPETUAL
